Inventario por desempeño
Fecha Generación:;22/04/2024 13:08

Filtros Aplicados
Rubro;rubro,rubro,rubro
Familia;familia,familia,familia,familia

Partida Parcial;Producto;Nro. Inventario;Rótulo;Evaluación;Nro. Serie;Dirección;Desempeño
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON CHASSIS;PGN00167686;PGN00167686;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL ISILON CHASSIS;PGN00167687;PGN00167687;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE DELL UNITY 380F DPE-48TB;PGN00167675;PGN00167675;;;AVENIDA BELGRANO 909 - CABA - CABA;916 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías -Dirección  de Infraestructura
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300;PGN086593;PGN086593;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300;PGN086594;PGN086594;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - CAJONES DE DISCO DAE DE 3UN. CON CAPACIDAD PARA 15 DISCOS DE 3 1/2 C/U;PGN113643;PGN113643;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - CAJONES DE DISCO DAE DE 3UN. CON CAPACIDAD PARA 15 DISCOS DE 3 1/2 C/U;PGN113644;PGN113644;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113618;PGN113618;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113619;PGN113619;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113620;PGN113620;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113621;PGN113621;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113622;PGN113622;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113623;PGN113623;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113624;PGN113624;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113625;PGN113625;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113626;PGN113626;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113627;PGN113627;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113628;PGN113628;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113629;PGN113629;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113630;PGN113630;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113631;PGN113631;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113632;PGN113632;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113633;PGN113633;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113634;PGN113634;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113635;PGN113635;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113636;PGN113636;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113637;PGN113637;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113638;PGN113638;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113639;PGN113639;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113640;PGN113640;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113641;PGN113641;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113642;PGN113642;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113645;PGN113645;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113646;PGN113646;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113647;PGN113647;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113648;PGN113648;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113649;PGN113649;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113650;PGN113650;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113651;PGN113651;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113652;PGN113652;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113653;PGN113653;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO NL- SAS DE 4TB DE 3 1/2 A 7200RPM;PGN113654;PGN113654;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113607;PGN113607;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113608;PGN113608;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113609;PGN113609;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113610;PGN113610;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113611;PGN113611;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113612;PGN113612;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113613;PGN113613;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113614;PGN113614;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113615;PGN113615;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113616;PGN113616;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE EMC VNX 5300 - DISCO SAS DE 900GB DE 3 1/2 A 10000RPM;PGN113617;PGN113617;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;STORAGE NAS QNAP Ts431 8TB 4x2;PGN120113;PGN120113;;;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078432;PGN078432;;N3382664;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078435;PGN078435;;N3382685;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078436;PGN078436;;N3382722;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078437;PGN078437;;N3185326;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078438;PGN078438;;N3382731;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078439;PGN078439;;N3382679;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078440;PGN078440;;N3382641;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078441;PGN078441;;N3382668;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078443;PGN078443;;N3185371;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078444;PGN078444;No Encontrado;N3284192;AVENIDA DE MAYO 760 - CABA - CABA;256 - SGA - Dirección de Gestión y Administración Financiera - Patrimonio
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078445;PGN078445;;N3382730;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078446;PGN078446;;N2183745;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078447;PGN078447;;N3185310;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078448;PGN078448;;N3382647;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078449;PGN078449;;N3382683;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078450;PGN078450;;N3382648;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078452;PGN078452;;N3382678;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078453;PGN078453;;N3382644;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078454;PGN078454;;N3382714;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078455;PGN078455;;N3382705;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078456;PGN078456;;N3284173;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078457;PGN078457;;N3382701;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078458;PGN078458;;N3382651;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078459;PGN078459;;N3382715;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078460;PGN078460;;N3284174;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078461;PGN078461;;N3284158;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078462;PGN078462;;N3284168;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078464;PGN078464;;N3382726;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078468;PGN078468;;N31853921;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078469;PGN078469;;N3382656;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078471;PGN078471;;N3382671;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078472;PGN078472;;N3382698;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078473;PGN078473;;N3382640;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078475;PGN078475;;N3382713;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078474;PGN078474;Rezago;N3382692;;
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078451;PGN078451;Reasignación;N3185357;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078442;PGN078442;Reasignación;N3382684;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078434;PGN078434;;N3284167;LAVALLE 1268 - CABA - CABA;F001 - Fiscalía General Nº 1 ante la Cámara Federal de Apelaciones de la Seguridad Social
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078463;PGN078463;;N3185349;LAVALLE 1268 - CABA - CABA;F001 - Fiscalía General Nº 1 ante la Cámara Federal de Apelaciones de la Seguridad Social
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078467;PGN078467;;N3382662;LAVALLE 1268 - CABA - CABA;F001 - Fiscalía General Nº 1 ante la Cámara Federal de Apelaciones de la Seguridad Social
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 3: OMNISWITCH 6850E P0E BUNDLES OS6850EP24XH;PGN078470;PGN078470;;N3382718;LAVALLE 1268 - CABA - CABA;F001 - Fiscalía General Nº 1 ante la Cámara Federal de Apelaciones de la Seguridad Social
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078477;PGN078477;;N3185098;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078478;PGN078478;;N3381058;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078479;PGN078479;;N3185171;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078480;PGN078480;;N3185103;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078481;PGN078481;;N3185140;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
4.3.6 - Equipo para Computación                           ;SWITCH TIPO 4: OMNISWITCH 6850E P0E BUNDLES OS6850EP48XH;PGN078482;PGN078482;;N2683483;AVENIDA BELGRANO 909 - CABA - CABA;901 - Dirección General de Desarrollo Organizacional y Nuevas Tecnologías
